498 339 52 2064 45 1802 176 112 210 744
105 45 500 86 980 5 316 308 51 51
965 157 93 500 406 1255 294 798 756 795
1349 105 215 500 185 610 238 1264 1264 523
1241 501 105 438 891 4 517 545 1934 1158
421 8 24 247 168 24 129 24 337 129
353 1007 41 2239 500 69 407 1182 523 1586
105 51 30 1751 518 505 117 291 39 470
125 500 227 281 3210 532 2237 1598 518 1106
257 2937 500 211 2268 546 406 2274 268 788
105 798 538 2846 93 2912 2620 2901 69 2650
125 49 93 105 382 41 260 51 86 264
154 734 114 6 680 1151 886 1928 69 2682
2479 2 1233 734 114 910 196 203 105 3075
247 6 1559 65 317 1229 353 599 353 353
3057 2407 525 1397 468 278 278 513 909 513
2034 41 238 318 531 520 886 288 1255 2062
536 211 23 193 862 1453 799 1567 632 159
715 83 767 986 832 2574 174 832 2319 518
125 327 86 172 715 135 185 105 1028 5
1904 219 795 2059 69 4 4 861 1928 838
1498 1454 2264 950 69 238 69 994 430 832
200 1159 525 79 93 1756 789 1302 353 3218
500 4 923 327 146 500 526 69 542 520
339 525 237 1920 5 1949 698 534 294 2324
2037 93 86 1381 687 117 789 336 2662 232
105 6 45 200 45 149 6 2270 1182 59
1241 1 125 185 89 34 41 185 436 135
45 168 2046 471 2596 23 848 759 950 1524
24 24 670 24 105 979 733 4 1006 350
59 6 93 563 105 994 1006 542 2237 2089
513 45 318 500 516 318 318 445 69 69
1064 1252 105 807 22 185 22 51 1497 820
45 612 105 10 670 2662 313 172 505 172
1349 215 407 30 10 532 267 100 1921 1635
41 1290 124 117 123 770 165 172 2131 264
727 105 24 128 52 185 563 1062 105 267
332 983 244 950 273 238 2236 350 517 523
45 292 93 93 61 481 260 1241 160 1159
1349 93 114 3388 2445 1140 179 536 135 382
16 994 832 238 350 4 994 1879 532 69
30 1236 354 105 353 789 789 870 279 279
380 306 105 23 349 3202 525 24 432 1232
125 870 247 1127 238 500 2089 1245 1614 406
421 464 24 435 45 128 69 586 98 63
816 98 1660 518 518 518 1106 1488 1245 500
720 267 280 1949 2807 105 421 2123 487 1901
2336 2015 105 105 500 2780 179 2061 341 546
1081 959 273 2131 446 98 2651 2184 3203 2444
529 2411 6 149 306 273 2479 517 746 652
128 245 63 265 1863 117 10 30 1640 160
1116 168 375 1116 762 415 439 1762 2727 284
316 500 2034 406 520 4 2591 294 1713 1713
1241 445 274 610 27 114 45 742 78 339
274 257 98 69 237 237 161 125 1448 507
670 207 128 421 93 316 525 185 1201 733
1121 484 4 2576 174 177 1853 652 105 353
45 86 172 219 34 1116 1116 991 274 1180
425 324 27 146 27 61 1186 49 8 52
24 500 1787 353 399 219 238 61 1001 377
45 891 1135 61 1467 1495 45 207 540 1679
41 670 146 1233 488 686 187 566 144 1587
2132 44 500 377 406 500 1614 752 873 950
52 1242 105 282 291 531 373 2211 1614 185
542 1182 65 601 1886 1201 752 523 1928 179
1674 610 23 501 507 93 87 838 69 1525
135 238 500 4 533 243 250 2725 4 2270
670 1921 219 98 97 1119 469 600 221 377
1643 1158 52 39 609 284 260 469 538 6
1486 117 238 278 533 1264 1158 545 886 294
734 65 169 24 129 1034 168 506 373 257
247 1529 292 45 542 525 135 717 663 85
24 6 185 125 316 278 867 185 185 867
44 542 244 27 500 318 789 517 932 870
238 6 2049 487 643 4 752 2089 406 950
2482 137 980 3307 543 142 1550 2938 2569 89
824 124 983 51 128 157 665 742 766 24
1521 542 500 6 2395 1000 238 69 341 534
129 10 485 351 720 526 484 507 6 1112
247 6 128 172 63 61 405 2168 1546 10
2686 93 1584 6 458 893 2210 353 874 513
744 348 983 105 2591 373 105 789 791 373
44 23 370 2016 2442 2557 133 329 2774 377
663 489 623 2016 32 45 2281 105 1 125
114 946 756 23 610 245 507 337 49 270
105 6 139 65 105 502 168 68 707 507
125 1802 41 741 804 538 557 90 358 1244
75 886 69 2438 322 1241 612 612 1242 260
24 114 105 10 278 382 397 788 1684 31
1581 421 125 500 2034 2836 2336 957 1971 1015
125 1901 516 238 959 287 523 268 950 2057
350 323 959 148 2467 343 832 1512 2049 1106
247 219 98 322 588 2326 648 1085 1085 1159
125 644 670 789 2625 500 350 4 2089 2016
105 951 33 2591 58 39 69 532 993 1163
247 276 278 1110 1652 718 23 1106 1614 950
49 1167 532 2237 2004 2236 59 1879 388 1160
2682 500 135 2283 49 245 52 1012 983 1012
843 1910 1242 93 273 238 542 861 388 854
65 318 278 27 278 28 2318 634 265 105
612 350 49 406 546 1683 536 125 500 1233
51 2517 3016 832 39 808 838 34 195 663
2896 185 2211 1752 531 108 542 832 179 1234
172 257 105 4 893 350 520 994 407 517
339 24 9 663 1886 1293 1567 117 2131 820
45 105 316 518 937 318 69 1486 4 445
332 114 238 247 105 168 416 68 260 175
630 27 1000 533 3135 1802 1151 534 344 69
1652 105 1636 93 105 287 518 406 500 407
237 105 52 52 52 129 421 449 1 68
961 393 2815 2823 421 516 438 284 272 1791
377 195 219 152 238 238 1853 532 232 4
949 51 212 30 105 1195 221 3257 1521 540
185 798 93 940 257 4 1000 520 350 1984
1279 247 2613 49 532 406 532 388 350 532
1121 28 1827 373 214 532 69 350 994 994
843 350 278 125 979 105 5 1934 791 520
518 327 734 86 86 86 539 212 325 1163
525 525 97 125 664 63 471 1655 980 69
940 734 327 500 532 950 1488 2089 2891 2235
55 125 6 65 489 167 238 500 69 407
946 284 327 6 318 30 536 117 805 6
125 125 500 500 406 733 406 854 406 523
1346 2564 61 98 93 243 105 318 185 318
1670 105 1167 991 950 348 350 69 69 494
93 355 1012 1 93 2211 534 350 350 994
2044 93 85 1314 154 500 500 1264 518 2437
52 1160 1000 6 1108 433 1160 734 98 98
23 169 219 278 246 816 2231 983 517 351
45 39 97 347 2132 1132 105 1201 500 1598
550 613 6 65 1119 214 520 69 950 2344
105 49 105 110 1422 543 245 52 52 52
22 1116 1691 129 105 41 516 105 1524 316
375 652 148 350 4 2034 517 455 733 2034
185 500 542 534 86 32 1068 871 179 1196
214 1660 959 1823 124 175 276 1099 662 995
178 105 125 832 4 1000 546 1163 2054 546
2133 4 500 520 500 807 2016 2395 2493 2060
1242 990 318 176 257 52 52 1530 719 630
4 93 500 318 517 2034 517 2034 733 61
1457 49 174 1106 430 71 45 135 200 548
69 105 6 436 861 534 542 532 139 445
125 105 169 49 1299 6 185 85 276 548
23 105 45 445 520 232 517 406 873 1878
2591 51 4 959 52 178 45 105 210 204
445 1159 61 187 278 278 848 969 578 6
129 506 208 98 284 1846 6 421 691 135
125 273 832 243 79 1842 2005 2230 532 2323
600 6 1201 42 169 27 218 1110 2044 93
24 1941 273 506 51 5 185 517 791 373
653 1452 195 1655 30 639 2153 1521 135 1288
105 98 6 45 1692 885 105 502 862 257
670 506 187 770 415 1652 89 245 152 983
950 1201 52 1901 525 293 2016 2016 2483 3104
8 185 62 278 178 382 626 548 500 190
132 975 23 469 86 1264 350 69 520 2438
126 1713 292 71 232 832 4 436 69 306
105 278 615 1081 274 756 796 1591 1521 563
1571 351 193 6 2270 801 238 4 500 1887
93 93 3386 152 277 1901 168 1468 1254 885
247 4 4 4 4 832 950 238 820 135
172 65 1611 528 530 105 517 500 260 377
105 3052 105 202 734 652 1173 373 517 2089
1545 217 322 1762 662 670 536 1543 277 566
1615 45 365 643 65 513 664 664 210 2652
39 61 105 125 24 105 789 353 517 373
125 154 421 90 123 729 976 760 1835 1835
1236 2445 767 125 670 247 1122 2443 1486 1488
44 41 45 2011 49 23 157 1108 157 1274
23 1662 429 178 24 10 2223 613 204 2841
45 93 923 49 211 1027 729 65 93 588
548 548 278 1299 2016 2016 388 520 294 545
523 1934 520 241 2703 1106 174 518 1201 950
5 219 49 111 898 133 325 337 218 146
468 327 114 278 114 114 763 2823 1432 1432
49 946 60 135 93 185 278 1853 863 1255
436 3108 285 500 2526 1915 455 2833 1106 1912
391 98 117 135 105 1325 867 509 532 1845
125 6 135 350 238 500 2790 870 534 341
1874 273 93 528 8 500 25 520 4 2651
756 146 178 105 49 350 1713 542 69 838
318 339 500 278 558 350 873 89 327 185
1122 612 125 24 30 536 105 185 10 727
924 15 65 500 4 4 1163 532 341 993
178 105 516 86 89 2675 391 284 190 476
23 125 58 208 93 185 185 870 353 867
2476 23 498 105 185 382 105 516 516 734
1 412 23 105 3093 168 144 662 546 1
506 1279 98 441 375 1010 378 750 206 643
24 105 4 86 86 105 507 34 318 870
93 210 2231 93 1019 542 190 930 532 1934
1 105 105 1107 950 525 1615 1254 560 965
135 27 125 252 670 767 129 1254 421 611
105 6 2635 135 378 177 117 277 597 278
1241 983 470 35 2619 52 168 105 8 281
391 591 4 1163 733 22 278 789 1201 2131
939 3081 61 129 86 994 174 838 832 174
700 267 500 4 498 245 757 129 421 178
221 79 105 8 105 832 994 1245 1188 267
2482 469 219 1159 796 10 2227 753 663 720
6 2751 500 1930 536 353 1936 1428 2687 2062
552 65 278 79 83 233 219 237 407 832
326 116 1119 990 274 1861 1886 950 45 125
105 1342 133 98 93 114 350 545 69 117
52 318 106 27 789 326 471 471 1163 1100
247 1099 98 128 1252 214 137 212 1286 2168
1317 2277 798 1886 820 445 445 5 135 382
341 51 41 105 1228 937 172 1201 507 3018
2708 532 4 2231 2016 800 306 172 892 341
125 268 2016 69 238 500 69 407 520 2395
125 105 500 712 6 168 1242 168 128 129
52 61 43 1034 2089 517 471 183 111 148
105 506 86 734 86 1915 2034 388 1172 260
45 90 51 418 2596 98 350 525 2274 861
105 65 520 278 4 4 318 838 545 2056
525 886 599 925 30 2857 324 2652 798 2620
2493 734 547 193 595 741 882 1062 2283 1175
23 1127 1151 1452 291 1163 535 445 268 268
5 532 532 382 683 135 1486 542 294 1264
1932 2323 49 1463 382 870 517 517 870 942
498 105 273 65 1489 2231 4 86 453 86
961 500 98 184 500 500 4 1486 518 534
500 4 2089 174 3019 69 2054 518 1245 59
1376 801 483 798 2309 1201 1713 510 1108 2125
531 4 4 257 867 2233 892 545 861 388
105 44 720 281 105 2745 185 185 870 185
267 105 27 500 32 2823 2725 1614 306 957
670 435 24 247 1298 1121 125 2560 1099 211
663 142 418 500 520 69 421 10 10 1476
736 27 23 741 734 1119 612 720 128 125
316 247 610 500 734 185 244 2471 1969 832
45 93 1151 274 1497 536 789 532 238 2089
1652 2806 110 445 516 454 276 85 421 662
639 105 24 445 876 4 2274 520 534 545
117 542 93 98 1248 1298 1546 2719 1332 106
542 128 93 238 463 1183 40 247 98 52
548 34 483 470 5 830 532 34 9 609
39 2577 1652 133 245 105 1926 789 877 517
105 516 307 1015 2790 796 2623 816 2618 310
1455 322 60 169 98 673 34 30 536 540
105 575 516 49 1235 45 643 674 27 188
694 114 4 278 238 105 532 407 2438 523
125 532 523 532 98 500 69 546 500 1488
562 3315 221 190 2016 3248 1146 1146 873 993
981 500 520 4 406 1614 1488 1163 1615 185
125 65 1071 39 216 385 41 41 540 276
28 98 23 205 2037 174 1486 500 2089 2211
2766 151 1242 2660 2482 516 277 168 41 338
1101 498 98 1012 130 172 687 304 1649 17
237 2430 6 65 183 2089 238 873 421 612
247 79 317 105 318 270 500 1886 517 886
612 105 665 6 560 950 2049 2577 796 51
796 105 5 1107 93 294 4 533 542 388
373 129 125 105 950 4 1488 534 69 542
105 45 5 950 2313 534 873 1887 2558 185
1245 221 500 1886 214 168 950 518 1165 1233
1069 1861 1104 1361 70 2055 211 185 8 2148
720 45 244 98 125 98 133 529 529 190
48 24 1713 4 881 185 893 1255 2060 2318
267 1466 373 41 185 1012 135 32 1901 52
339 274 2561 1710 1023 278 105 532 1928 1255
516 406 1752 445 238 500 3019 93 282 807
245 940 133 157 21 85 193 336 506 351
322 421 1652 42 105 105 327 462 547 547
525 1121 516 129 267 4 292 61 214 6
259 148 169 27 1630 267 507 318 373 185
5 4 983 93 734 69 542 526 98 98
189 2049 45 2460 291 39 105 353 1800 2026
421 23 2876 23 532 105 789 353 877 698
560 744 339 10 1688 247 991 1319 869 2364
542 98 65 1242 525 69 135 244 51 1524
52 128 219 291 601 832 2056 2034 185 318
744 1293 45 260 128 1264 1149 69 534 1255
1238 247 2410 518 889 2068 1460 2226 612 995
500 485 278 58 406 1302 538 604 397 1776
1413 1434 6 110 49 1119 615 767 214 210
583 322 169 500 93 140 350 407 185 1886
3158 27 1071 500 2314 1558 2311 930 4 2016
73 264 247 1242 406 500 2016 1255 854 2016
39 392 317 86 152 373 2591 85 893 614
125 1299 1634 643 1080 439 532 1596 190 353
942 167 105 278 2252 2903 2482 1653 476 562
789 532 49 746 353 2941 185 185 1769 1201
30 796 169 98 1086 520 69 2274 1713 1713
534 871 2055 81 870 39 4 407 2395 1106
1051 322 125 133 1252 1227 190 1174 529 151
820 128 186 52 238 317 538 317 767 609
45 247 522 238 2492 1934 1172 2056 698 418
274 734 23 49 500 1486 546 1878 1853 2324
1231 43 23 23 278 6 278 278 789 185
1001 961 219 105 897 125 125 128 1159 670
39 105 1926 105 373 542 873 2270 245 260
63 525 906 581 9 516 41 11 39 382
85 85 6 6 273 376 500 1230 1163 2274
796 39 105 93 4 518 518 1106 1106 612
45 245 1252 712 243 256 4 69 238 838
45 393 24 463 1324 2233 406 388 873 69
339 496 200 135 458 536 1490 247 45 498
10 471 245 169 19 278 1173 278 877 353
44 85 117 6 756 219 1121 1121 1521 536
245 2517 500 86 505 2236 873 1264 69 2567
744 487 23 238 238 527 527 45 665 715
525 238 517 114 500 500 2769 268 2270 517
128 135 169 1345 98 796 561 2572 1640 1167
1242 148 848 1559 516 789 407 3114 523 892
2562 45 796 105 350 39 245 598 598 598
39 274 98 98 86 56 733 382 41 536
2044 41 105 9 23 1081 848 5 651 18
556 421 610 1196 415 14 93 135 117 117
44 789 105 135 318 1488 546 1 995 125
114 52 128 532 1739 324 2476 257 71 1543
129 238 8 49 98 135 23 946 45 592
429 227 187 183 946 90 190 84 1432 1692
1501 832 135 532 2239 185 517 523 294 861
350 93 98 559 45 2054 174 500 2089 546
886 238 500 105 373 350 518 534 1191 2230
24 39 39 946 644 39 133 289 314 2016
142 344 93 4 832 2211 1886 542 4 4
1405 2151 39 3221 520 520 547 247 6 995
111 1567 45 98 507 480 185 342 69 406
514 1915 1139 45 105 105 6 733 185 185
768 2040 712 770 445 278 185 652 369 179
2496 105 546 1107 307 536 98 316 117 117
534 238 4 1713 662 1165 1886 861 723 1245
593 351 530 520 98 350 796 712 520 1713
500 1524 500 349 273 1713 813 532 2231 516
45 897 51 1569 532 500 69 873 490 1255
16 41 273 6 27 542 1000 69 350 268
720 45 59 3198 8 105 267 1943 105 105
3082 30 238 65 1614 4 1713 517 1255 3267
24 500 27 532 1886 893 2483 2444 2682 1163
105 125 1529 2476 105 1926 2089 69 1158 69
356 343 171 965 140 421 46 137 634 632
295 93 114 721 994 506 174 542 238 854
278 1583 200 787 715 789 185 873 1934 517
603 1613 3075 114 789 540 41 34 1178 34
1405 98 375 273 41 471 76 525 500 1928
105 9 382 238 51 237 125 51 48 662
51 98 69 54 238 518 598 178 276 207
125 1242 278 114 6 23 222 564 356 384
2966 93 412 1058 1394 52 507 682 62 359
288 776 105 105 2089 500 2491 993 527 542
247 245 1167 35 105 353 369 353 513 353
465 6 114 63 79 129 168 744 2510 1093
105 820 105 937 500 1614 268 1614 1163 886
614 27 429 125 390 487 39 361 203 1990
771 105 41 500 238 69 430 238 500 1713
87 532 4 6 500 306 69 893 69 1928
41 278 2223 39 983 65 634 566 1518 117
1498 532 128 435 69 69 500 2089 2274 406
500 23 150 318 4 69 238 264 268 1172
1675 44 238 500 752 39 455 39 520 886
168 1155 135 500 1245 546 1853 282 2089 1324
500 1345 1963 506 2342 532 294 388 185 432
105 1652 6 1054 32 185 1106 832 4 1644
10 200 734 2037 532 1121 23 173 525 105
45 798 2213 370 185 299 185 1121 193 30
125 958 65 533 42 425 90 526 507 106
129 189 30 19 789 105 237 278 133 65
1161 4 133 85 4 534 545 892 950 1845
219 463 1467 518 238 832 436 2213 2107 7
125 240 169 182 232 873 1854 532 2016 854
1498 490 612 670 245 506 165 129 919 150
952 24 560 487 238 52 68 316 49 98
525 274 23 636 734 65 854 534 48 840
245 6 322 2131 421 1587 798 148 148 128
105 221 65 492 4 523 518 238 1000 340
436 1453 244 114 832 49 1526 1255 2274 534
1002 269 1304 2649 114 63 63 513 149 3298
950 85 189 52 500 517 752 994 752 517
41 767 421 86 41 39 51 373 1349 1349
93 65 1537 210 1524 185 2023 291 41 734
24 510 105 1675 548 1332 65 2045 41 135
98 610 715 28 210 176 1 141 97 976
45 247 1388 539 466 98 384 41 566 991
612 2482 443 994 454 237 832 1512 999 709
3355 1901 245 369 1856 451 1034 983 235 107
542 93 2125 242 1184 513 801 185 185 139
85 93 1535 219 278 662 940 35 47 718
105 11 6 105 523 1264 168 630 435 560
27 429 83 105 317 41 337 281 1274 68
6 98 1183 1367 1518 237 720 885 670 106
318 278 1683 1614 500 388 873 1969 2711 652
51 87 27 238 4 500 500 481 861 523
52 247 278 1242 532 453 406 1264 867 2238
169 44 218 111 49 98 117 516 93 463
2229 23 615 175 154 105 507 2178 767 112
612 98 238 278 542 545 532 1845 407 407
2077 61 734 238 1106 2085 500 2274 406 757
168 105 526 69 4 2016 886 238 500 517
44 22 5 1863 217 4 832 546 546 1486
421 125 114 257 923 4 294 4 2270 527
1127 247 2517 548 2245 583 137 1622 1622 772
264 28 65 536 17 529 133 863 196 926
2662 991 734 909 61 652 532 542 2235 1723
940 683 518 520 2016 756 4 69 542 861
536 168 43 324 1611 3075 221 2620 247 1457
247 1713 1068 247 177 105 528 893 517 1614
665 98 41 152 377 429 93 9 1765 717
45 193 965 1000 518 2089 1158 185 1380 276
105 219 49 469 1201 421 1926 980 1926 100
128 1626 278 169 184 10 2281 638 324 46
1561 759 2620 2555 124 863 238 1264 1644 1614
1316 2643 634 1525 487 1517 1146 822 1580 634
117 983 14 516 65 518 177 2569 959 128
417 6 51 5 378 780 98 41 97 950
3006 238 4 4 2016 1928 1934 1163 517 1934
245 185 219 93 500 45 1886 69 407 873
1055 484 177 778 42 1934 1106 950 518 518
45 318 2236 4 69 341 39 1854 328 86
247 441 28 65 195 227 471 516 327 1692
214 6 165 117 797 117 93 789 185 39
65 1584 2820 500 401 61 2061 518 2089 950
105 51 238 318 4 1644 4 2823 721 69
630 278 238 1178 1119 912 932 791 1143 2387
929 940 63 27 278 350 407 527 993 525
1 105 11 789 97 995 1106 114 1230 1991
172 128 23 468 378 278 2344 218 562 1924
488 2 506 105 150 185 45 41 8 135
51 6 93 98 6 278 789 517 516 2026
347 4 117 436 553 1485 1106 1245 546 517
2055 65 238 609 2300 601 185 2723 1099 10
125 52 2023 500 69 532 2207 698 1934 2237
1670 2591 4 500 174 500 268 4 4 268
809 1151 39 24 518 532 832 174 238 4
105 1242 2044 133 789 373 877 353 874 3035
1167 93 245 58 652 1000 734 789 517 870
135 2044 421 274 1385 2698 163 561 2228 30
277 105 1912 1537 41 30 1034 2214 299 355
435 1919 1386 34 278 105 789 1934 353 874
1242 27 1062 813 500 861 1245 39 2788 791
2820 211 542 257 1926 41 31 5 390 51
6 1823 516 1523 49 470 612 44 1652 1159
52 27 306 117 517 1971 168 148 2001 327
375 1006 28 11 471 467 1170 260 337 434
1151 27 2825 1024 327 41 244 232 185 2156
612 322 125 86 644 720 56 86 406 117
759 501 1451 278 327 150 133 172 6 1747
612 200 24 8 767 463 239 11 11 10
8 259 734 128 185 942 1486 1486 2311 2049
105 1264 652 69 318 1886 542 69 957 341
912 500 1150 105 520 4 69 527 1887 1878
2148 592 133 516 918 260 98 152 2792 349
8 154 505 114 93 273 185 527 1172 2056
339 125 24 744 588 2790 106 297 10 52
2652 1538 434 200 214 93 93 268 185 516
214 1116 386 684 1613 2069 171 237 1467 148
247 39 983 65 230 407 200 39 39 230
612 45 16 124 211 712 447 1538 337 112
114 518 85 1643 532 105 798 270 798 615
1450 662 959 613 6 93 114 406 1845 350
1467 832 105 135 25 222 49 185 471 1201
52 129 6 238 500 105 2614 1709 1087 2182
125 105 45 128 2001 350 2062 407 407 1772
105 61 417 118 117 200 110 6 171 135
837 1488 4 520 520 4 4 520 520 1132
247 1099 500 39 886 1713 238 148 900 520
49 129 2894 98 318 230 294 341 542 1713
2482 506 243 23 41 24 185 105 52 185
1106 816 169 34 165 185 105 179 185 615
1563 276 105 129 1543 280 2517 261 1 171
105 105 245 536 353 41 11 11 324 607
2170 86 523 87 2311 1845 1845 534 1172 546
30 128 856 185 5 39 959 6 2016 86
278 20 4 1658 2034 3031 238 350 1158 1486
421 172 93 416 185 1015 41 41 804 244
